sample_label,device_type,horizon_minutes,target_final_passed_bases,device_is_promethion,minimum_q_score_setting,planned_run_limit_hours,series_resolution_seconds,observed_through_seconds,observed_estimated_bases,observed_passed_bases,observed_failed_bases,observed_total_reads,observed_passed_reads,observed_failed_reads,observed_passed_base_fraction,observed_passed_read_fraction,observed_mean_passed_read_length,observed_mean_failed_read_length,observed_mean_estimated_read_length,observed_basecalling_completion_ratio,observed_average_estimated_bases_per_hour,observed_average_passed_bases_per_hour,observed_recent_estimated_bases_per_hour,observed_recent_passed_bases_per_hour,observed_qscore_lower,observed_qscore_mode,observed_qscore_upper,observed_translocation_q25,observed_translocation_median,observed_translocation_q75,observed_temperature,observed_target_temperature,pore_activity_sequencing_percent,pore_activity_pore_available_percent,pore_activity_unavailable_percent,pore_activity_inactive_percent,pore_activity_unclassified_percent,pore_scan_pore_available_count,pore_scan_reserved_pore_count,pore_scan_unavailable_count,pore_scan_saturated_count,pore_scan_zero_count,pore_scan_inactive_count
Sample160,MINION_MK1D,30,149362263,0,10,3.0,600.0,1800.0,22232752.0,21307041.0,1351022.0,15690.0,13104.0,2114.0,0.940373455577381,0.8351816443594646,1625.9951923076924,639.0832544938505,1417.0014021669854,1.0191299304737442,44465504.0,42614082.0,55373874.0,54678600.0,12.125,17.375,20.125,369.478668,397.238342,417.670685,35.182390975952146,0.0,17.67690546875,26.2199755859375,10.794827734375,40.70878326822917,4.599507942708334,851.0,167.0,208.0,100.0,662.0,60.0
Sample160,MINION_MK1D,60,149362263,0,10,3.0,600.0,3600.0,50720192.0,47519696.0,3432393.0,33095.0,28099.0,4638.0,0.932634891574318,0.849040640580148,1691.1525677070358,740.0588615782665,1532.5635896661126,1.0045720844274406,50720192.0,47519696.0,53357346.0,52161108.0,12.375,16.875,19.875,371.701233,397.756958,419.944092,35.32641944885254,0.0,14.718986002604167,22.029010742187502,8.849955729166668,50.7722736328125,3.6297738932291668,851.0,167.0,208.0,100.0,662.0,60.0
Sample160,MINION_MK1D,120,149362263,0,10,3.0,600.0,7200.0,108091366.0,101957882.0,6380489.0,69150.0,59916.0,8776.0,0.9411059171269983,0.8664642082429501,1701.6803858735564,727.0384001823154,1563.1433984092553,1.0022851501386336,54045683.0,50978941.0,65536710.0,64828650.0,12.375,17.375,20.125,378.165771,403.650513,424.530121,35.42344093322754,0.0,16.940252473958335,19.60399322916667,9.167233333333334,50.3560958984375,3.932425065104167,557.0,105.0,316.0,109.0,897.0,64.0
Sample161,MINION_MK1D,30,242516629,0,10,12.0,1800.0,1800.0,16893757.0,6600633.0,5778350.0,66369.0,3465.0,62639.0,0.5332128657095659,0.052208109207611986,1904.9445887445888,92.24843947061734,254.54288899938223,0.7327548869088149,33787514.0,13201266.0,,,3.375,4.19487143,5.875,373.236664,401.914429,419.971191,34.88482106526693,0.0,35.967902365451394,4.128077365451389,8.586063585069445,44.33874184027778,6.97921484375,716.0,69.0,305.0,125.0,752.0,81.0
Sample161,MINION_MK1D,60,242516629,0,10,12.0,1800.0,3600.0,36990124.0,16280396.0,11471136.0,125421.0,7943.0,117135.0,0.5866485497088954,0.06333070219500722,2049.6532796172733,97.930900243309,294.92767558861755,0.7502416590979798,36990124.0,16280396.0,40192734.0,19359526.0,3.29277563,4.04277563,5.875,374.910156,399.3255,414.897919,34.67497495015462,0.0,34.820687803819446,4.199161762152778,8.758484027777778,47.52606779513889,4.695598611111111,716.0,69.0,305.0,125.0,752.0,81.0
Sample161,MINION_MK1D,120,242516629,0,10,12.0,1800.0,7200.0,74630378.0,38386398.0,20055337.0,213409.0,17234.0,196157.0,0.6568319369710705,0.08075573195132352,2227.3643959614715,102.24125063087222,349.7058605775764,0.7830823930705536,37315189.0,19193199.0,34961632.0,22790418.0,3.375,4.125,6.05277443,379.745453,402.197906,416.775421,34.67128423055013,0.0,29.04007775607639,3.9917358723958336,8.339480078125,52.0449201171875,6.583786176215278,556.0,55.0,361.0,131.0,871.0,74.0
Sample162,MINION_MK1D,30,96164240,0,10,12.0,1800.0,1800.0,7734013.0,2682220.0,2553734.0,24003.0,1914.0,21595.0,0.5122695883118912,0.079740032495938,1401.3688610240335,118.25579995369299,322.2102653834937,0.6770035168029844,15468026.0,5364440.0,,,3.125,4.04263735,5.625,379.07605,403.070312,420.574188,34.93801918029785,0.0,15.263512868923613,3.3886715060763892,5.043136349826389,71.60921512586806,4.695464149305556,271.0,109.0,431.0,190.0,961.0,86.0
Sample162,MINION_MK1D,60,96164240,0,10,12.0,1800.0,3600.0,17438659.0,6541353.0,5390453.0,43054.0,4243.0,38432.0,0.5482282397149266,0.0985506573140707,1541.6811218477492,140.25949729392173,405.04155246899245,0.6842157989327047,17438659.0,6541353.0,19409292.0,7718266.0,3.29698491,4.04698467,5.625,370.632141,397.047699,413.339844,34.83120854695638,0.0,12.808170659722222,2.852841861979167,4.295440516493056,78.04671453993056,1.996832421875,271.0,109.0,431.0,190.0,961.0,86.0
Sample162,MINION_MK1D,120,96164240,0,10,12.0,1800.0,7200.0,33866077.0,16544888.0,8973434.0,71921.0,9904.0,61575.0,0.6483532890603073,0.13770665035247007,1670.5258481421647,145.7317742590337,470.87883928198994,0.7535068794652536,16933038.5,8272444.0,18133140.0,13176854.0,3.375,4.31402206,6.24508047,377.240326,402.709808,420.787048,34.93890101114909,0.0,13.91526076388889,4.204128428819445,5.038964995659723,72.55697721354167,4.284668598090278,245.0,17.0,465.0,222.0,1015.0,84.0
Sample163,MINION_MK1D,30,765383776,0,10,12.0,1800.0,1800.0,16850235.0,10565828.0,2367241.0,27453.0,7660.0,19095.0,0.8169621611080866,0.27902232907150404,1379.35091383812,123.97177271537052,613.7848322587695,0.7675304825125584,33700470.0,21131656.0,,,3.125,4.125,6.375,379.18042,404.156952,422.847107,34.66257934570312,0.0,47.32709069010417,11.145542751736112,10.918463823784723,22.838389648437502,7.7705130859375,1370.0,4.0,195.0,147.0,262.0,70.0
Sample163,MINION_MK1D,60,765383776,0,10,12.0,1800.0,3600.0,46147413.0,30863310.0,5580097.0,64469.0,19794.0,44238.0,0.8468832236239603,0.3070312863546821,1559.225522885723,126.13809394638093,715.8077990972405,0.7897172264022687,46147413.0,30863310.0,58594356.0,40594964.0,3.04055095,4.37594461,6.45944881,376.907135,399.331421,416.377411,34.432626215616864,0.0,49.0583970703125,12.30604650607639,11.987479578993057,20.986618055555557,5.6614587890625,1370.0,4.0,195.0,147.0,262.0,70.0
Sample163,MINION_MK1D,120,765383776,0,10,12.0,1800.0,7200.0,123085625.0,85309307.0,12930924.0,143952.0,49481.0,94181.0,0.8683744544533899,0.3437326330999222,1724.0821123259434,137.2986483473312,855.0463001556075,0.7981454454977988,61542812.5,42654653.5,79673438.0,56287700.0,3.375,4.8133707,6.77629423,371.836517,397.181671,413.841583,34.43142585754394,0.0,44.94393196614583,11.816393815104167,9.746515147569445,25.036322743055557,8.456836328125,1125.0,9.0,324.0,147.0,366.0,77.0
Sample165,MINION_MK1D,30,210379268,0,10,12.0,1800.0,1800.0,11867326.0,4805261.0,3353836.0,40207.0,4804.0,35243.0,0.5889451982247546,0.1194816822941279,1000.2624895920067,95.16318134097551,295.15571915338126,0.6875261537434803,23734652.0,9610522.0,,,3.22031879,4.22031879,6.21134663,323.699799,384.655975,431.495331,35.069645436604816,0.0,33.90208040364583,7.7270489583333335,10.915469769965279,39.39722864583334,8.058172222222222,760.0,7.0,245.0,157.0,579.0,300.0
Sample165,MINION_MK1D,60,210379268,0,10,12.0,1800.0,3600.0,29906648.0,12564487.0,7094487.0,79410.0,11116.0,68046.0,0.6391222146181179,0.13998236997859212,1130.3064951421375,104.26016224318843,376.6106031985896,0.6573446144817032,29906648.0,12564487.0,36078644.0,15518452.0,3.375,4.37972736,6.375,336.454071,403.329041,441.8284,35.54802271525065,0.0,32.22254322916667,7.885820833333334,11.742108832465279,42.45435154079861,5.695175564236111,760.0,7.0,245.0,157.0,579.0,300.0
Sample165,MINION_MK1D,120,210379268,0,10,12.0,1800.0,7200.0,67719257.0,31388022.0,13868066.0,146586.0,25057.0,121174.0,0.6935646315695692,0.170937197276684,1252.6648042463185,114.44753825077987,461.9762937797607,0.6682897894169157,33859628.5,15694011.0,38930378.0,19381262.0,3.375,4.53247643,6.375,348.090149,405.3255,437.781799,35.54810155232747,0.0,26.262100629340278,6.032394900173611,9.684371723090278,50.08853914930556,7.932593598090278,557.0,14.0,314.0,174.0,685.0,304.0
Sample166,MINION_MK1D,30,591908408,0,10,3.0,600.0,1800.0,95882589.0,92535820.0,5436475.0,40051.0,35220.0,4470.0,0.9445100780787058,0.8793787920401488,2627.365701306076,1216.2136465324386,2394.0123592419664,1.0217944260975265,191765178.0,185071640.0,228347148.0,221143152.0,14.125,20.375,23.125,377.309,398.733124,414.768951,35.18796157836914,0.0,47.274588867187504,19.514838020833334,9.226598567708335,20.032456380208334,3.9515181640625,1227.0,10.0,189.0,118.0,377.0,127.0
Sample166,MINION_MK1D,60,591908408,0,10,3.0,600.0,3600.0,207002858.0,199552325.0,10827480.0,83535.0,74392.0,8808.0,0.948533653218283,0.8905488717304124,2682.443340681794,1229.2779291553134,2478.037445382175,1.0163135283861637,207002858.0,199552325.0,217285242.0,207357012.0,13.875,19.625,22.875,375.528198,397.530518,414.504028,35.18672866821289,0.0,44.30626321614584,19.2148361328125,7.909694791666667,24.87954459635417,3.6896612630208336,1227.0,10.0,189.0,118.0,377.0,127.0
Sample166,MINION_MK1D,120,591908408,0,10,3.0,600.0,7200.0,417974362.0,390404764.0,22049448.0,168344.0,150180.0,17547.0,0.9465408586977893,0.8921018866131255,2599.578931948329,1256.5936057445717,2482.858682222117,0.986793089476622,208987181.0,195202382.0,222958542.0,208103532.0,14.125,20.125,22.875,376.048889,398.20163,413.395,35.18862648010254,0.0,44.65897154947917,18.668842838541668,7.325611328125,25.97658203125,3.369992252604167,1010.0,19.0,260.0,119.0,509.0,131.0
Sample167,MINION_MK1D,30,80797889,0,10,12.0,1800.0,1800.0,15722663.0,2077603.0,6943716.0,76158.0,4717.0,70994.0,0.23029925003206295,0.061937025657186374,440.4500741997032,97.80708228864411,206.44795031382125,0.5737780552823654,31445326.0,4155206.0,,,3.375,4.4376049,6.125,346.297943,380.031067,405.800354,34.92617594401042,0.0,25.046101150173612,3.3500163845486113,11.529987847222223,51.54509763454861,8.528796983506945,671.0,23.0,210.0,108.0,916.0,120.0
Sample167,MINION_MK1D,60,80797889,0,10,12.0,1800.0,3600.0,35865139.0,5247037.0,14508695.0,154208.0,10694.0,143072.0,0.26559567623209307,0.06934789375389085,490.652421918833,101.4083468463431,232.5763838451961,0.5508338333778658,35865139.0,5247037.0,40284952.0,6338868.0,3.53832245,4.45786428,6.125,367.124268,399.546417,423.192749,35.58827438354492,0.0,24.70660275607639,3.2001816406250003,12.377997829861112,53.44452827690972,6.270689496527778,671.0,23.0,210.0,108.0,916.0,120.0
Sample167,MINION_MK1D,120,80797889,0,10,12.0,1800.0,7200.0,65517461.0,12327046.0,25247526.0,261876.0,22297.0,239304.0,0.32806883335890025,0.08514335028792253,552.8567071803382,105.50398656102698,250.18505323130032,0.5735047028150252,32758730.5,6163523.0,24462648.0,6550702.0,3.625,4.6979928,6.45614576,370.325043,399.298462,422.216034,35.677107365926105,0.0,18.155971614583333,3.059585004340278,10.22856974826389,61.16175670572917,7.394116927083334,450.0,31.0,275.0,110.0,1082.0,100.0
Sample168,MINION_MK1D,30,333446077,0,10,12.0,1800.0,1800.0,19279280.0,4059816.0,8941321.0,110893.0,3793.0,106654.0,0.3122662271769,0.03420414273218328,1070.3443184814132,83.83483976222176,173.85479696644512,0.6743580154445602,38558560.0,8119632.0,,,3.375,4.625,6.125,383.371063,403.480835,418.68988,34.939642588297524,0.0,55.41031282552083,6.521331228298611,11.36592777777778,17.74329353298611,8.959134635416667,1626.0,4.0,138.0,6.0,187.0,87.0
Sample168,MINION_MK1D,60,333446077,0,10,12.0,1800.0,3600.0,42983413.0,11233982.0,17125483.0,208551.0,8465.0,199573.0,0.3961281357035473,0.04058959199428437,1327.109509746013,85.81062067514142,206.10504385018533,0.6597769469818509,42983413.0,11233982.0,47408266.0,14348332.0,3.375,4.20784426,6.125,367.379578,395.598572,412.06662,34.73689257303874,0.0,55.64024440104167,7.601225889756945,13.876710134548611,15.633205381944444,7.248614192708334,1626.0,4.0,138.0,6.0,187.0,87.0
Sample168,MINION_MK1D,120,333446077,0,10,12.0,1800.0,7200.0,91946430.0,31370585.0,29678085.0,353118.0,19246.0,333450.0,0.5138618908487278,0.05450302731664769,1629.9794762548063,89.00310391363023,260.38443239936794,0.6639591118437116,45973215.0,15685292.5,47166162.0,20503204.0,3.375,4.45899153,6.29396915,376.197906,401.665894,417.116913,34.81635258992513,0.0,46.81811263020833,9.651170703125,13.389142491319445,20.252588953993058,9.888985221354167,1296.0,25.0,232.0,10.0,396.0,89.0
Sample169,MINION_MK1D,30,864069351,0,10,3.0,600.0,1800.0,110376452.0,108018859.0,7289997.0,53945.0,46990.0,6744.0,0.9367785159537095,0.8710723885438872,2298.762694190253,1080.960409252669,2046.0923533228288,1.0446871040935435,220752904.0,216037718.0,285272472.0,281897736.0,13.375,19.375,22.125,376.763367,400.801483,417.574341,34.92590065002442,0.0,59.703586458333334,20.940607161458335,7.475987825520834,7.509662174479167,4.370156380208334,1556.0,1.0,93.0,31.0,326.0,41.0
Sample169,MINION_MK1D,60,864069351,0,10,3.0,600.0,3600.0,260295034.0,252787608.0,15673808.0,117521.0,103627.0,13571.0,0.9416161613332175,0.8817743211851499,2439.3990755305085,1154.9486404833838,2214.881034027961,1.0313735605113388,260295034.0,252787608.0,297808698.0,288796866.0,13.625,19.125,22.125,375.091492,399.991394,417.512329,34.928265762329104,0.0,60.933074348958336,18.321910156250002,8.09960625,8.423389583333334,4.222019661458334,1556.0,1.0,93.0,31.0,326.0,41.0
Sample169,MINION_MK1D,120,864069351,0,10,3.0,600.0,7200.0,569390666.0,544685135.0,33813456.0,252633.0,223584.0,28698.0,0.9415496311900265,0.8850150217905024,2436.1543536210106,1178.251306711269,2253.8253751489315,1.015995915535433,284695333.0,272342567.5,333445506.0,322714230.0,13.625,19.625,22.125,376.805725,399.663849,417.483337,34.924716567993165,0.0,64.51826842447917,15.375588867187501,7.58589453125,8.383241341145833,4.1370068359375,1434.0,15.0,138.0,31.0,384.0,46.0
Sample170,MINION_MK1D,30,243685364,0,10,3.0,600.0,1800.0,30478689.0,24907349.0,2856859.0,41551.0,31382.0,9597.0,0.8971028094876684,0.7552646145700465,793.6826524759416,297.68250494946335,733.5248008471517,0.9109383937084695,60957378.0,49814698.0,84176244.0,66692148.0,6.875,14.375,18.625,368.75708,396.878021,421.594086,35.1871997833252,0.0,36.4129888671875,4.786512500000001,9.2875716796875,44.19756315104167,5.315363802083334,814.0,16.0,200.0,70.0,911.0,37.0
Sample170,MINION_MK1D,60,243685364,0,10,3.0,600.0,3600.0,77931253.0,62967923.0,6953837.0,97660.0,75469.0,21537.0,0.9005483128571135,0.7727728855211959,834.3548079343836,322.8786274782932,797.9853880810977,0.8972236080946883,77931253.0,62967923.0,100669206.0,78987672.0,10.375,14.625,18.875,366.433838,396.671783,420.593872,35.187150192260745,0.0,36.27484713541667,4.089723893229167,8.551140625,46.347353125000005,4.736935221354167,814.0,16.0,200.0,70.0,911.0,37.0
Sample170,MINION_MK1D,120,243685364,0,10,3.0,600.0,7200.0,187813680.0,147720345.0,15648289.0,215092.0,170078.0,44289.0,0.904214850691596,0.7907221096089115,868.5446971389598,353.32224705908914,873.1783608874342,0.8698441668359834,93906840.0,73860172.5,111731964.0,94450620.0,11.125,15.375,19.125,370.215118,400.274139,422.865265,35.18668403625488,0.0,36.24808059895833,4.121349153645833,9.091212434895834,45.74809407552083,4.791263736979167,727.0,15.0,244.0,84.0,934.0,44.0
Sample172,MINION_MK1D,30,769417951,0,10,12.0,1800.0,1800.0,20652431.0,16192452.0,2499186.0,34260.0,14477.0,19214.0,0.8662939010481585,0.42256275539988325,1118.4949920563652,130.07109399396273,602.8146818447169,0.9050575208313248,41304862.0,32384904.0,,,3.2799561,4.53232479,6.125,376.019073,401.011078,418.845551,34.93892364501953,0.0,45.509468945312506,18.725916167534724,9.064482161458335,19.61122424045139,7.0889084852430555,1388.0,3.0,91.0,22.0,473.0,71.0
Sample172,MINION_MK1D,60,769417951,0,10,12.0,1800.0,3600.0,50544224.0,41284523.0,5230007.0,72765.0,35530.0,36959.0,0.8875618650774285,0.48828420256991684,1161.9623698283142,141.50834708731296,694.6227444513158,0.9202738971717125,50544224.0,41284523.0,59783586.0,50184142.0,3.20753622,4.29013062,19.2120857,377.192169,400.922241,418.226685,34.938363774617514,0.0,46.56107847222223,21.6484046875,9.996414583333333,16.9207515625,4.8733506944444445,1388.0,3.0,91.0,22.0,473.0,71.0
Sample172,MINION_MK1D,120,769417951,0,10,12.0,1800.0,7200.0,120506875.0,97799017.0,10629588.0,149810.0,81416.0,68678.0,0.9019669394437012,0.5434617181763567,1201.2260120860765,154.7742799732083,804.3980708897938,0.8997711126439881,60253437.5,48899508.5,69956200.0,57514220.0,3.125,4.40222597,20.5598354,377.979584,402.853638,420.254456,34.93937555948893,0.0,40.47309279513889,19.86050004340278,9.410062131076389,22.94413296440972,7.312212065972223,1128.0,54.0,200.0,22.0,562.0,82.0
Sample173,MINION_MK1D,30,44819254,0,10,12.0,1800.0,1800.0,2927743.0,1139279.0,554847.0,7400.0,1783.0,5174.0,0.6724877606506245,0.24094594594594596,638.967470555244,107.23753382296096,395.64094594594593,0.5786457349569276,5855486.0,2278558.0,,,3.125,4.125,6.125,365.866333,389.798553,409.763672,34.92510045369466,0.0,17.728835069444447,16.191617903645835,5.5470729817708335,55.05025939670139,5.4822146484375,458.0,91.0,212.0,273.0,829.0,185.0
Sample173,MINION_MK1D,60,44819254,0,10,12.0,1800.0,3600.0,6021978.0,2547503.0,1229311.0,14805.0,3827.0,10554.0,0.674511109098833,0.2584937521107734,665.6657956623988,116.47820731476217,406.75298885511654,0.6271716701721594,6021978.0,2547503.0,6188470.0,2816448.0,3.125,4.21221781,6.125,364.643219,389.486877,410.506409,34.925883229573564,0.0,15.555361024305556,15.780605533854168,6.329245073784723,58.649816796875,3.6849715711805557,458.0,91.0,212.0,273.0,829.0,185.0
Sample173,MINION_MK1D,120,44819254,0,10,12.0,1800.0,7200.0,13152928.0,6035001.0,2288493.0,28939.0,8633.0,19727.0,0.7250562083663423,0.29831714986696156,699.0618556701031,116.00816140315304,454.5052697052421,0.632824417498522,6576464.0,3017500.5,8313348.0,3858674.0,2.77886724,3.93738031,6.18738031,374.903198,404.196411,424.50766,35.31297353108724,0.0,12.488553450520834,13.317142447916668,5.742589583333333,63.602298936631946,4.849415581597222,326.0,79.0,248.0,310.0,905.0,180.0
Sample177,MINION_MK1D,30,346774310,0,10,12.0,1800.0,1800.0,38962853.0,5213890.0,20771833.0,229359.0,5278.0,223940.0,0.20064440770033606,0.023011959417332653,987.8533535430087,92.75624274359204,169.87714892373964,0.6669358375784238,77925706.0,10427780.0,,,3.625,4.46785784,6.125,377.862488,405.630585,421.483856,34.85909258524577,0.0,48.604368359375,3.807658051215278,12.924076888020833,25.083754947916667,9.580141753472223,1463.0,4.0,170.0,41.0,281.0,89.0
Sample177,MINION_MK1D,60,346774310,0,10,12.0,1800.0,3600.0,82524107.0,13485190.0,41271035.0,453564.0,11365.0,441969.0,0.24627683884343743,0.02505710329743983,1186.5543334799825,93.37993162416369,181.94589297210538,0.6635179342201183,82524107.0,13485190.0,87122508.0,16542600.0,3.625,4.54303217,6.125,366.632172,397.767487,414.975128,34.61822255452474,0.0,49.234820638020835,4.079390234375,15.085014756944446,23.72690627170139,7.873868098958334,1463.0,4.0,170.0,41.0,281.0,89.0
Sample177,MINION_MK1D,120,346774310,0,10,12.0,1800.0,7200.0,168953694.0,32826054.0,77563484.0,842094.0,24192.0,817627.0,0.297365625354823,0.02872838424213924,1356.8970734126983,94.86414220665414,200.63519512073475,0.6533715563508188,84476847.0,16413027.0,81451566.0,19147660.0,3.625,4.375,6.125,377.537079,399.160553,415.156189,34.67250086466471,0.0,43.86685870225695,2.954648090277778,14.709297178819446,26.1892685546875,12.279927473958335,1247.0,19.0,233.0,48.0,426.0,75.0
Sample179,MINION_MK1D,30,1838356175,0,10,12.0,1800.0,1800.0,79740826.0,62577354.0,12104219.0,243490.0,162896.0,81729.0,0.8379222810424735,0.669004887264364,384.1552524309989,148.10188549963905,327.49117417553083,0.9365537924074175,159481652.0,125154708.0,,,3.625,4.625,19.9230843,367.200867,396.284027,420.961945,35.06727244059245,0.0,42.38110401475695,2.961347048611111,7.608625716145833,40.65800588107639,6.3909173394097225,758.0,49.0,337.0,160.0,664.0,80.0
Sample179,MINION_MK1D,60,1838356175,0,10,12.0,1800.0,3600.0,176019871.0,141825930.0,24454355.0,516758.0,364572.0,156277.0,0.8529329258727215,0.7054985118759651,389.0203581185609,156.480832112211,340.62340786209404,0.9446676903882062,176019871.0,141825930.0,192558090.0,158497152.0,3.625,12.2402849,21.2905502,370.346741,398.351959,422.091461,35.17886632283528,0.0,45.16646282552084,2.4605381293402777,7.457836046006944,41.03015084635417,3.885012152777778,758.0,49.0,337.0,160.0,664.0,80.0
Sample179,MINION_MK1D,120,1838356175,0,10,12.0,1800.0,7200.0,370378888.0,300885885.0,46573481.0,1024829.0,759183.0,276556.0,0.8659599206198978,0.7407899269048788,396.32853343660224,168.40524523062237,361.405549608764,0.9381187137210694,185189444.0,150442942.5,196599484.0,158385992.0,4.06052637,15.8462925,21.4673462,368.426361,395.736877,418.81781,35.17916437784831,0.0,41.18439444444444,2.328690668402778,7.434082660590279,43.20483226996528,5.8479999565972225,656.0,49.0,358.0,174.0,733.0,78.0
